groupID;featureID;featureID.1;groupID.1;gene;transcript
ENSMUSG00000059070;ENSMUST00000209723;ENSMUST00000209723.2;ENSMUSG00000059070.17;0;3,34E-23
ENSMUSG00000059070;ENSMUST00000210640;ENSMUST00000210640.2;ENSMUSG00000059070.17;0;9,66E-05
ENSMUSG00000059070;ENSMUST00000211061;ENSMUST00000211061.2;ENSMUSG00000059070.17;0;2,33E-16
ENSMUSG00000059070;ENSMUST00000211435;ENSMUST00000211435.2;ENSMUSG00000059070.17;0;1,22E-15
ENSMUSG00000059291;ENSMUST00000125726;ENSMUST00000125726.8;ENSMUSG00000059291.16;0;3,73E+03
ENSMUSG00000059291;ENSMUST00000147059;ENSMUST00000147059.8;ENSMUSG00000059291.16;0;1,42E-03
ENSMUSG00000059291;ENSMUST00000155873;ENSMUST00000155873.3;ENSMUSG00000059291.16;0;1,53E-21
ENSMUSG00000059498;ENSMUST00000164044;ENSMUST00000164044.8;ENSMUSG00000059498.14;4,95E+08;0.00297851630199705
ENSMUSG00000059498;ENSMUST00000168817;ENSMUST00000168817.2;ENSMUSG00000059498.14;4,95E+08;1,40E+08
ENSMUSG00000059796;ENSMUST00000102589;ENSMUST00000102589.12;ENSMUSG00000059796.17;0;1,43E-46
ENSMUSG00000059796;ENSMUST00000123995;ENSMUST00000123995.8;ENSMUSG00000059796.17;0;1,35E-02
ENSMUSG00000059796;ENSMUST00000163666;ENSMUST00000163666.3;ENSMUSG00000059796.17;0;5,30E-71
ENSMUSG00000060036;ENSMUST00000081650;ENSMUST00000081650.15;ENSMUSG00000060036.15;0;6,98E-03
ENSMUSG00000060036;ENSMUST00000187578;ENSMUST00000187578.2;ENSMUSG00000060036.15;0;1,66E+05
ENSMUSG00000060036;ENSMUST00000230985;ENSMUST00000230985.2;ENSMUSG00000060036.15;0;1,53E-23
ENSMUSG00000060063;ENSMUST00000071130;ENSMUST00000071130.5;ENSMUSG00000060063.10;2,74E+09;0
ENSMUSG00000060063;ENSMUST00000202629;ENSMUST00000202629.2;ENSMUSG00000060063.10;2,74E+09;0
ENSMUSG00000060073;ENSMUST00000071704;ENSMUST00000071704.4;ENSMUSG00000060073.10;0.000160438969460728;0.00324090295679477
ENSMUSG00000060073;ENSMUST00000160683;ENSMUST00000160683.8;ENSMUSG00000060073.10;0.000160438969460728;4,86E+09
ENSMUSG00000060073;ENSMUST00000160864;ENSMUST00000160864.8;ENSMUSG00000060073.10;0.000160438969460728;0.000253245337081675
ENSMUSG00000060147;ENSMUST00000017188;ENSMUST00000017188.14;ENSMUSG00000060147.16;3,22E+08;9,03E+07
ENSMUSG00000060147;ENSMUST00000043552;ENSMUST00000043552.17;ENSMUSG00000060147.16;3,22E+08;4,66E+08
ENSMUSG00000060636;ENSMUST00000078804;ENSMUST00000078804.12;ENSMUSG00000060636.15;0;9,49E+08
ENSMUSG00000060636;ENSMUST00000115075;ENSMUST00000115075.2;ENSMUSG00000060636.15;0;4,65E-20
ENSMUSG00000060636;ENSMUST00000115079;ENSMUST00000115079.8;ENSMUSG00000060636.15;0;0.000366812501593787
ENSMUSG00000060636;ENSMUST00000232188;ENSMUST00000232188.2;ENSMUSG00000060636.15;0;1,09E-22
ENSMUSG00000060938;ENSMUST00000073471;ENSMUST00000073471.13;ENSMUSG00000060938.15;0;3,79E-38
ENSMUSG00000060938;ENSMUST00000101014;ENSMUST00000101014.9;ENSMUSG00000060938.15;0;2,93E-105
ENSMUSG00000060938;ENSMUST00000128952;ENSMUST00000128952.8;ENSMUSG00000060938.15;0;5,48E-06
ENSMUSG00000060938;ENSMUST00000134403;ENSMUST00000134403.2;ENSMUSG00000060938.15;0;4,50E-22
ENSMUSG00000060938;ENSMUST00000167436;ENSMUST00000167436.3;ENSMUSG00000060938.15;0;4,10E+04
ENSMUSG00000061232;ENSMUST00000025181;ENSMUST00000025181.18;ENSMUSG00000061232.17;0.000139683428411592;0
ENSMUSG00000061232;ENSMUST00000172912;ENSMUST00000172912.8;ENSMUSG00000061232.17;0.000139683428411592;0
ENSMUSG00000061315;ENSMUST00000073868;ENSMUST00000073868.9;ENSMUSG00000061315.15;0;0
ENSMUSG00000061315;ENSMUST00000092048;ENSMUST00000092048.13;ENSMUSG00000061315.15;0;0
ENSMUSG00000061477;ENSMUST00000221871;ENSMUST00000221871.2;ENSMUSG00000061477.5;0;0
ENSMUSG00000061477;ENSMUST00000222808;ENSMUST00000222808.2;ENSMUSG00000061477.5;0;0
ENSMUSG00000061518;ENSMUST00000081180;ENSMUST00000081180.7;ENSMUSG00000061518.12;0;0
ENSMUSG00000061518;ENSMUST00000191790;ENSMUST00000191790.6;ENSMUSG00000061518.12;0;0
ENSMUSG00000061787;ENSMUST00000080813;ENSMUST00000080813.5;ENSMUSG00000061787.16;0;3,58E-163
ENSMUSG00000061787;ENSMUST00000130487;ENSMUST00000130487.8;ENSMUSG00000061787.16;0;1,60E-80
ENSMUSG00000061787;ENSMUST00000134425;ENSMUST00000134425.8;ENSMUSG00000061787.16;0;1,75E-42
ENSMUSG00000061787;ENSMUST00000208054;ENSMUST00000208054.2;ENSMUSG00000061787.16;0;1,14E-60
ENSMUSG00000061904;ENSMUST00000163246;ENSMUST00000163246.8;ENSMUSG00000061904.13;8,81E+07;0.0146301422373686
ENSMUSG00000061904;ENSMUST00000164505;ENSMUST00000164505.2;ENSMUSG00000061904.13;8,81E+07;2,42E+07
ENSMUSG00000061904;ENSMUST00000170810;ENSMUST00000170810.8;ENSMUSG00000061904.13;8,81E+07;0.000297333217997757
ENSMUSG00000061983;ENSMUST00000073926;ENSMUST00000073926.8;ENSMUSG00000061983.8;0;3,04E-42
ENSMUSG00000061983;ENSMUST00000218107;ENSMUST00000218107.2;ENSMUSG00000061983.8;0;3,34E-235
ENSMUSG00000061983;ENSMUST00000218221;ENSMUST00000218221.2;ENSMUSG00000061983.8;0;7,38E+00
ENSMUSG00000061983;ENSMUST00000219783;ENSMUST00000219783.2;ENSMUSG00000061983.8;0;1,31E-39
ENSMUSG00000061983;ENSMUST00000220070;ENSMUST00000220070.2;ENSMUSG00000061983.8;0;2,48E-53
ENSMUSG00000062006;ENSMUST00000079085;ENSMUST00000079085.11;ENSMUSG00000062006.13;0;4,97E+06
ENSMUSG00000062006;ENSMUST00000135691;ENSMUST00000135691.2;ENSMUSG00000062006.13;0;5,32E-36
ENSMUSG00000062070;ENSMUST00000081593;ENSMUST00000081593.13;ENSMUSG00000062070.13;0;0
ENSMUSG00000062070;ENSMUST00000135949;ENSMUST00000135949.2;ENSMUSG00000062070.13;0;0
ENSMUSG00000062270;ENSMUST00000085248;ENSMUST00000085248.12;ENSMUSG00000062270.15;8,69E+09;2,59E+09
ENSMUSG00000062270;ENSMUST00000169860;ENSMUST00000169860.8;ENSMUSG00000062270.15;8,69E+09;0.000386866950882088
ENSMUSG00000062382;ENSMUST00000221435;ENSMUST00000221435.2;ENSMUSG00000062382.10;0;0
ENSMUSG00000062382;ENSMUST00000222435;ENSMUST00000222435.2;ENSMUSG00000062382.10;0;0
ENSMUSG00000062593;ENSMUST00000218123;ENSMUST00000218123.2;ENSMUSG00000062593.18;7,91E+08;2,26E+08
ENSMUSG00000062593;ENSMUST00000219696;ENSMUST00000219696.2;ENSMUSG00000062593.18;7,91E+08;0.000329077133621977
ENSMUSG00000062647;ENSMUST00000102898;ENSMUST00000102898.5;ENSMUSG00000062647.17;0;1,10E-109
ENSMUSG00000062647;ENSMUST00000129673;ENSMUST00000129673.8;ENSMUSG00000062647.17;0;7,25E-21
ENSMUSG00000062647;ENSMUST00000136269;ENSMUST00000136269.8;ENSMUSG00000062647.17;0;1,37E-33
ENSMUSG00000062647;ENSMUST00000137376;ENSMUST00000137376.8;ENSMUSG00000062647.17;0;3,65E-15
ENSMUSG00000062647;ENSMUST00000143678;ENSMUST00000143678.8;ENSMUSG00000062647.17;0;3,92E-18
ENSMUSG00000062647;ENSMUST00000147143;ENSMUST00000147143.2;ENSMUSG00000062647.17;0;6,30E-26
ENSMUSG00000062825;ENSMUST00000062147;ENSMUST00000062147.14;ENSMUSG00000062825.16;0;5,52E-49
ENSMUSG00000062825;ENSMUST00000071555;ENSMUST00000071555.13;ENSMUSG00000062825.16;0;0.000266680820655261
ENSMUSG00000062825;ENSMUST00000128055;ENSMUST00000128055.2;ENSMUSG00000062825.16;0;1,46E-25
ENSMUSG00000062963;ENSMUST00000080001;ENSMUST00000080001.9;ENSMUSG00000062963.11;3,28E-01;0
ENSMUSG00000062963;ENSMUST00000138974;ENSMUST00000138974.2;ENSMUSG00000062963.11;3,28E-01;0
ENSMUSG00000062997;ENSMUST00000080861;ENSMUST00000080861.6;ENSMUSG00000062997.7;0;0
ENSMUSG00000062997;ENSMUST00000152441;ENSMUST00000152441.2;ENSMUSG00000062997.7;0;0
ENSMUSG00000063229;ENSMUST00000048209;ENSMUST00000048209.16;ENSMUSG00000063229.16;0.000395318096954993;0.00346295886261653
ENSMUSG00000063229;ENSMUST00000210815;ENSMUST00000210815.2;ENSMUSG00000063229.16;0.000395318096954993;0.000245145504364199
ENSMUSG00000063316;ENSMUST00000077856;ENSMUST00000077856.13;ENSMUSG00000063316.14;0;6,77E-39
ENSMUSG00000063316;ENSMUST00000107249;ENSMUST00000107249.8;ENSMUSG00000063316.14;0;7,69E-02
ENSMUSG00000063316;ENSMUST00000152162;ENSMUST00000152162.2;ENSMUSG00000063316.14;0;1,09E-32
ENSMUSG00000063457;ENSMUST00000062674;ENSMUST00000062674.7;ENSMUSG00000063457.15;0;0
ENSMUSG00000063457;ENSMUST00000068408;ENSMUST00000068408.14;ENSMUSG00000063457.15;0;0
ENSMUSG00000063524;ENSMUST00000080149;ENSMUST00000080149.6;ENSMUSG00000063524.14;7,25E+04;0
ENSMUSG00000063524;ENSMUST00000080926;ENSMUST00000080926.13;ENSMUSG00000063524.14;7,25E+04;0
ENSMUSG00000063856;ENSMUST00000082429;ENSMUST00000082429.8;ENSMUSG00000063856.9;0;0
ENSMUSG00000063856;ENSMUST00000191997;ENSMUST00000191997.2;ENSMUSG00000063856.9;0;0
ENSMUSG00000063882;ENSMUST00000050580;ENSMUST00000050580.11;ENSMUSG00000063882.13;0;6,42E-16
ENSMUSG00000063882;ENSMUST00000078676;ENSMUST00000078676.6;ENSMUSG00000063882.13;0;4,48E-41
ENSMUSG00000063882;ENSMUST00000134760;ENSMUST00000134760.2;ENSMUSG00000063882.13;0;7,26E-17
ENSMUSG00000064215;ENSMUST00000085065;ENSMUST00000085065.12;ENSMUSG00000064215.14;4,34E+03;0.000689853095621479
ENSMUSG00000064215;ENSMUST00000153670;ENSMUST00000153670.2;ENSMUSG00000064215.14;4,34E+03;1,01E+03
ENSMUSG00000064373;ENSMUST00000159158;ENSMUST00000159158.9;ENSMUSG00000064373.14;1,48E+05;3,70E+04
ENSMUSG00000064373;ENSMUST00000159216;ENSMUST00000159216.10;ENSMUSG00000064373.14;1,48E+05;0.00100330119946922
ENSMUSG00000066152;ENSMUST00000084530;ENSMUST00000084530.9;ENSMUSG00000066152.12;0.0372239498581101;0
ENSMUSG00000066152;ENSMUST00000107467;ENSMUST00000107467.3;ENSMUSG00000066152.12;0.0372239498581101;0
ENSMUSG00000067212;ENSMUST00000102678;ENSMUST00000102678.5;ENSMUSG00000067212.9;0;0
ENSMUSG00000067212;ENSMUST00000174839;ENSMUST00000174839.2;ENSMUSG00000067212.9;0;0
ENSMUSG00000067288;ENSMUST00000087342;ENSMUST00000087342.13;ENSMUSG00000067288.14;0;6,93E+06
ENSMUSG00000067288;ENSMUST00000173480;ENSMUST00000173480.8;ENSMUSG00000067288.14;0;1,69E-69
ENSMUSG00000067288;ENSMUST00000173844;ENSMUST00000173844.8;ENSMUSG00000067288.14;0;5,79E+09
ENSMUSG00000068039;ENSMUST00000089024;ENSMUST00000089024.13;ENSMUSG00000068039.14;0.00432380124015003;0
ENSMUSG00000068039;ENSMUST00000129632;ENSMUST00000129632.8;ENSMUSG00000068039.14;0.00432380124015003;0
ENSMUSG00000068523;ENSMUST00000090031;ENSMUST00000090031.12;ENSMUSG00000068523.13;0;0
ENSMUSG00000068523;ENSMUST00000119130;ENSMUST00000119130.2;ENSMUSG00000068523.13;0;0
ENSMUSG00000068823;ENSMUST00000198180;ENSMUST00000198180.5;ENSMUSG00000068823.11;3,49E+07;2,84E+07
ENSMUSG00000070493;ENSMUST00000094280;ENSMUST00000094280.4;ENSMUSG00000070493.4;0;0
ENSMUSG00000070493;ENSMUST00000131645;ENSMUST00000131645.2;ENSMUSG00000070493.4;0;0
ENSMUSG00000071415;ENSMUST00000150955;ENSMUST00000150955.2;ENSMUSG00000071415.7;0;3,21E-197
ENSMUSG00000071415;ENSMUST00000151118;ENSMUST00000151118.2;ENSMUSG00000071415.7;0;1,14E-200
ENSMUSG00000071415;ENSMUST00000151965;ENSMUST00000151965.2;ENSMUSG00000071415.7;0;4,05E-55
ENSMUSG00000071655;ENSMUST00000096255;ENSMUST00000096255.7;ENSMUSG00000071655.13;0.000293854445222643;0
ENSMUSG00000071655;ENSMUST00000166407;ENSMUST00000166407.9;ENSMUSG00000071655.13;0.000293854445222643;0
ENSMUSG00000071662;ENSMUST00000096261;ENSMUST00000096261.5;ENSMUSG00000071662.5;0;0
ENSMUSG00000071662;ENSMUST00000235964;ENSMUST00000235964.2;ENSMUSG00000071662.5;0;0
ENSMUSG00000071715;ENSMUST00000096357;ENSMUST00000096357.12;ENSMUSG00000071715.13;0;2,11E-40
ENSMUSG00000071715;ENSMUST00000147303;ENSMUST00000147303.9;ENSMUSG00000071715.13;0;4,25E-23
ENSMUSG00000071715;ENSMUST00000148646;ENSMUST00000148646.2;ENSMUSG00000071715.13;0;1,38E-01
ENSMUSG00000071866;ENSMUST00000090749;ENSMUST00000090749.13;ENSMUSG00000071866.13;0;6,78E-88
ENSMUSG00000071866;ENSMUST00000132846;ENSMUST00000132846.2;ENSMUSG00000071866.13;0;3,64E-91
ENSMUSG00000071866;ENSMUST00000137829;ENSMUST00000137829.8;ENSMUSG00000071866.13;0;1,51E-157
ENSMUSG00000071866;ENSMUST00000155824;ENSMUST00000155824.2;ENSMUSG00000071866.13;0;6,44E-77
ENSMUSG00000071866;ENSMUST00000213200;ENSMUST00000213200.2;ENSMUSG00000071866.13;0;2,49E-59
ENSMUSG00000073411;ENSMUST00000172503;ENSMUST00000172503.3;ENSMUSG00000073411.13;0.00721122956721396;0
ENSMUSG00000073411;ENSMUST00000172785;ENSMUST00000172785.8;ENSMUSG00000073411.13;0.00721122956721396;0
ENSMUSG00000073421;ENSMUST00000040828;ENSMUST00000040828.7;ENSMUSG00000073421.7;0;3,28E-43
ENSMUSG00000073421;ENSMUST00000174875;ENSMUST00000174875.2;ENSMUSG00000073421.7;0;6,65E-16
ENSMUSG00000073421;ENSMUST00000237866;ENSMUST00000237866.2;ENSMUSG00000073421.7;0;8,45E-13
ENSMUSG00000073702;ENSMUST00000178079;ENSMUST00000178079.8;ENSMUSG00000073702.12;0;3,86E-06
ENSMUSG00000073702;ENSMUST00000179954;ENSMUST00000179954.8;ENSMUSG00000073702.12;0;9,16E+06
ENSMUSG00000073702;ENSMUST00000191855;ENSMUST00000191855.2;ENSMUSG00000073702.12;0;2,98E-97
ENSMUSG00000073982;ENSMUST00000098230;ENSMUST00000098230.11;ENSMUSG00000073982.12;0.0145503725060423;0
ENSMUSG00000073982;ENSMUST00000106923;ENSMUST00000106923.2;ENSMUSG00000073982.12;0.0145503725060423;0
ENSMUSG00000074129;ENSMUST00000150350;ENSMUST00000150350.9;ENSMUSG00000074129.15;0;0.0218090870557587
ENSMUSG00000074129;ENSMUST00000209626;ENSMUST00000209626.2;ENSMUSG00000074129.15;0;8,96E+06
ENSMUSG00000074129;ENSMUST00000210073;ENSMUST00000210073.2;ENSMUSG00000074129.15;0;3,02E-07
ENSMUSG00000074129;ENSMUST00000210792;ENSMUST00000210792.2;ENSMUSG00000074129.15;0;3,58E-09
ENSMUSG00000074129;ENSMUST00000210967;ENSMUST00000210967.2;ENSMUSG00000074129.15;0;0.00239979541026305
ENSMUSG00000074884;ENSMUST00000099475;ENSMUST00000099475.12;ENSMUSG00000074884.13;2,99E+01;0
ENSMUSG00000074884;ENSMUST00000154418;ENSMUST00000154418.8;ENSMUSG00000074884.13;2,99E+01;0
ENSMUSG00000075010;ENSMUST00000246489;ENSMUST00000246489.1;ENSMUSG00000075010.7;0;3,09E-13
ENSMUSG00000075705;ENSMUST00000101800;ENSMUST00000101800.7;ENSMUSG00000075705.14;3,35E+01;0
ENSMUSG00000075705;ENSMUST00000115262;ENSMUST00000115262.9;ENSMUSG00000075705.14;3,35E+01;0
ENSMUSG00000078453;ENSMUST00000020002;ENSMUST00000020002.9;ENSMUSG00000078453.4;0;1,97E-02
ENSMUSG00000078453;ENSMUST00000217718;ENSMUST00000217718.2;ENSMUSG00000078453.4;0;4,95E-26
ENSMUSG00000078453;ENSMUST00000218994;ENSMUST00000218994.2;ENSMUSG00000078453.4;0;3,89E-25
ENSMUSG00000078578;ENSMUST00000106291;ENSMUST00000106291.10;ENSMUSG00000078578.10;0;2,32E-01
ENSMUSG00000078578;ENSMUST00000197134;ENSMUST00000197134.3;ENSMUSG00000078578.10;0;0.000554737969626101
ENSMUSG00000078578;ENSMUST00000198748;ENSMUST00000198748.5;ENSMUSG00000078578.10;0;0.00187024056007525
ENSMUSG00000078578;ENSMUST00000199613;ENSMUST00000199613.5;ENSMUSG00000078578.10;0;6,02E-06
ENSMUSG00000078812;ENSMUST00000108613;ENSMUST00000108613.10;ENSMUSG00000078812.11;6,66E+08;2,21E+09
ENSMUSG00000078812;ENSMUST00000164359;ENSMUST00000164359.8;ENSMUSG00000078812.11;6,66E+08;1,97E+09
ENSMUSG00000079197;ENSMUST00000111378;ENSMUST00000111378.10;ENSMUSG00000079197.11;0;4,81E-52
ENSMUSG00000079197;ENSMUST00000161573;ENSMUST00000161573.8;ENSMUSG00000079197.11;0;3,06E-61
ENSMUSG00000079197;ENSMUST00000161807;ENSMUST00000161807.8;ENSMUSG00000079197.11;0;6,05E-180
ENSMUSG00000079197;ENSMUST00000162700;ENSMUST00000162700.8;ENSMUSG00000079197.11;0;7,52E-60
ENSMUSG00000079419;ENSMUST00000165310;ENSMUST00000165310.3;ENSMUSG00000079419.5;6,89E+00;0
ENSMUSG00000079419;ENSMUST00000187462;ENSMUST00000187462.2;ENSMUSG00000079419.5;6,89E+00;0
ENSMUSG00000079435;ENSMUST00000113211;ENSMUST00000113211.8;ENSMUSG00000079435.10;1,37E+07;0.000216304165112938
ENSMUSG00000079435;ENSMUST00000149857;ENSMUST00000149857.3;ENSMUSG00000079435.10;1,37E+07;3,66E+06
ENSMUSG00000079435;ENSMUST00000170828;ENSMUST00000170828.2;ENSMUSG00000079435.10;1,37E+07;0.00515444531056797
ENSMUSG00000079477;ENSMUST00000113598;ENSMUST00000113598.8;ENSMUSG00000079477.10;3,18E+09;1,86E+09
ENSMUSG00000079477;ENSMUST00000113600;ENSMUST00000113600.10;ENSMUSG00000079477.10;3,18E+09;0.00215487044445263
ENSMUSG00000079523;ENSMUST00000114049;ENSMUST00000114049.2;ENSMUSG00000079523.9;0;4,35E-08
ENSMUSG00000079523;ENSMUST00000114050;ENSMUST00000114050.8;ENSMUSG00000079523.9;0;0.00894413682221098
ENSMUSG00000084786;ENSMUST00000154429;ENSMUST00000154429.9;ENSMUSG00000084786.10;0;1,07E-12
ENSMUSG00000084786;ENSMUST00000160124;ENSMUST00000160124.2;ENSMUSG00000084786.10;0;1,10E-12
ENSMUSG00000084786;ENSMUST00000160682;ENSMUST00000160682.8;ENSMUSG00000084786.10;0;3,10E-30
ENSMUSG00000086583;ENSMUST00000071523;ENSMUST00000071523.5;ENSMUSG00000086583.5;0;0
ENSMUSG00000086583;ENSMUST00000071641;ENSMUST00000071641.6;ENSMUSG00000086583.5;0;0
ENSMUSG00000090137;ENSMUST00000125184;ENSMUST00000125184.8;ENSMUSG00000090137.9;0;3,65E+00
ENSMUSG00000090137;ENSMUST00000129909;ENSMUST00000129909.8;ENSMUSG00000090137.9;0;9,14E+07
ENSMUSG00000090137;ENSMUST00000135446;ENSMUST00000135446.8;ENSMUSG00000090137.9;0;1,88E-42
ENSMUSG00000090137;ENSMUST00000165126;ENSMUST00000165126.9;ENSMUSG00000090137.9;0;6,67E-60
ENSMUSG00000090733;ENSMUST00000170122;ENSMUST00000170122.4;ENSMUSG00000090733.7;0;1,21E-48
ENSMUSG00000090733;ENSMUST00000195998;ENSMUST00000195998.5;ENSMUSG00000090733.7;0;7,82E-23
ENSMUSG00000090733;ENSMUST00000197028;ENSMUST00000197028.5;ENSMUSG00000090733.7;0;3,29E-14
ENSMUSG00000090733;ENSMUST00000199031;ENSMUST00000199031.5;ENSMUSG00000090733.7;0;1,09E-14
ENSMUSG00000090733;ENSMUST00000200305;ENSMUST00000200305.2;ENSMUSG00000090733.7;0;7,57E-05
ENSMUSG00000090841;ENSMUST00000164181;ENSMUST00000164181.2;ENSMUSG00000090841.3;0;1,45E-71
ENSMUSG00000090841;ENSMUST00000218127;ENSMUST00000218127.2;ENSMUSG00000090841.3;0;1,84E-04
ENSMUSG00000090841;ENSMUST00000218813;ENSMUST00000218813.2;ENSMUSG00000090841.3;0;1,96E-21
ENSMUSG00000090841;ENSMUST00000219236;ENSMUST00000219236.2;ENSMUSG00000090841.3;0;8,31E-06
ENSMUSG00000090841;ENSMUST00000219554;ENSMUST00000219554.2;ENSMUSG00000090841.3;0;1,45E-08
ENSMUSG00000090862;ENSMUST00000170953;ENSMUST00000170953.3;ENSMUSG00000090862.4;0;1,04E-144
ENSMUSG00000090862;ENSMUST00000205906;ENSMUST00000205906.2;ENSMUSG00000090862.4;0;2,61E-44
ENSMUSG00000090862;ENSMUST00000206712;ENSMUST00000206712.2;ENSMUSG00000090862.4;0;2,91E-54
ENSMUSG00000090862;ENSMUST00000206963;ENSMUST00000206963.2;ENSMUSG00000090862.4;0;6,83E-23
ENSMUSG00000093674;ENSMUST00000176010;ENSMUST00000176010.8;ENSMUSG00000093674.8;0;3,47E+06
ENSMUSG00000093674;ENSMUST00000176184;ENSMUST00000176184.2;ENSMUSG00000093674.8;0;3,31E-72
ENSMUSG00000093674;ENSMUST00000176683;ENSMUST00000176683.8;ENSMUSG00000093674.8;0;2,73E+05
ENSMUSG00000093674;ENSMUST00000176906;ENSMUST00000176906.2;ENSMUSG00000093674.8;0;3,78E-77
ENSMUSG00000093674;ENSMUST00000177163;ENSMUST00000177163.8;ENSMUSG00000093674.8;0;1,09E-03
ENSMUSG00000093674;ENSMUST00000177513;ENSMUST00000177513.2;ENSMUSG00000093674.8;0;2,96E-28
ENSMUSG00000094724;ENSMUST00000232106;ENSMUST00000232106.2;ENSMUSG00000094724.9;0.000160885512852327;0
ENSMUSG00000094724;ENSMUST00000232304;ENSMUST00000232304.2;ENSMUSG00000094724.9;0.000160885512852327;0
ENSMUSG00000098274;ENSMUST00000023269;ENSMUST00000023269.5;ENSMUSG00000098274.8;0;0
ENSMUSG00000098274;ENSMUST00000137811;ENSMUST00000137811.8;ENSMUSG00000098274.8;0;0
ENSMUSG00000106874;ENSMUST00000246710;ENSMUST00000246710.1;ENSMUSG00000106874.3;0;0
ENSMUSG00000106874;ENSMUST00000247023;ENSMUST00000247023.1;ENSMUSG00000106874.3;0;0
ENSMUSG00000112023;ENSMUST00000218704;ENSMUST00000218704.2;ENSMUSG00000112023.2;5,99E+02;0
ENSMUSG00000112023;ENSMUST00000219053;ENSMUST00000219053.2;ENSMUSG00000112023.2;5,99E+02;0
ENSMUSG00000112148;ENSMUST00000218217;ENSMUST00000218217.2;ENSMUSG00000112148.2;4,35E+04;0.00320032386039308
ENSMUSG00000112148;ENSMUST00000218617;ENSMUST00000218617.2;ENSMUSG00000112148.2;4,35E+04;0.00119344556090616
ENSMUSG00000112148;ENSMUST00000220402;ENSMUST00000220402.2;ENSMUSG00000112148.2;4,35E+04;2,12E+04
ENSMUSG00000113902;ENSMUST00000221191;ENSMUST00000221191.2;ENSMUSG00000113902.2;0;7,61E-43
ENSMUSG00000113902;ENSMUST00000221227;ENSMUST00000221227.2;ENSMUSG00000113902.2;0;1,98E+03
ENSMUSG00000113902;ENSMUST00000221422;ENSMUST00000221422.2;ENSMUSG00000113902.2;0;2,84E-37
ENSMUSG00000120992;ENSMUST00000246895;ENSMUST00000246895.1;ENSMUSG00000120992.1;0.0455028171451292;0.0175049879352809
ENSMUSG00000120992;ENSMUST00000247403;ENSMUST00000247403.1;ENSMUSG00000120992.1;0.0455028171451292;0.021308572160679